Stock ,Date ,series ,Open,High,Low,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,Volume,Value,No of trades 
WIPRO,03-Jan-25,EQ,303.3,303.8,294,303.8,295.2,294.45,296.46,596,289.3,"1,25,35,720","3,71,63,21,365.30","1,71,050"
WIPRO,02-Jan-25,EQ,298,304.45,297.15,300.3,303,303.8,301.6,596,289.3,"88,00,435","2,65,41,94,340.80","1,48,575"
WIPRO,01-Jan-25,EQ,300,303.35,298.95,301.85,300.6,300.3,300.5,596,289.3,"78,78,201","2,36,73,86,600.85","70,506"
WIPRO,31-Dec-24,EQ,300.95,303,295.25,303.7,302,301.85,299.75,596,289.3,"93,37,030","2,79,87,87,560.90","1,05,060"
WIPRO,30-Dec-24,EQ,309.1,309.4,302.65,309.1,304,303.7,304.43,596,289.3,"1,37,09,891","4,17,36,84,145.15","1,19,604"
WIPRO,27-Dec-24,EQ,305.2,310.9,304.7,305.05,309.4,309.1,308.98,596,289.3,"80,63,921","2,49,15,83,630.65","81,568"
WIPRO,26-Dec-24,EQ,305.4,306.95,304,305.3,304.8,305.05,305.27,596,289.3,"65,16,148","1,98,91,67,003.95","96,741"
WIPRO,24-Dec-24,EQ,307.5,309.2,302.8,307.9,305.75,305.3,305.67,596,289.3,"88,37,902","2,70,15,15,577.05","95,955"
WIPRO,23-Dec-24,EQ,306.6,310.65,305,305.2,307.5,307.9,307.78,596,289.3,"66,93,583","2,06,01,41,009.80","87,521"
WIPRO,20-Dec-24,EQ,315.5,320,304.4,312.75,305.85,305.2,308.59,596,289.3,"2,22,14,824","6,85,52,40,775.60","1,43,471"
WIPRO,19-Dec-24,EQ,306.35,313.4,301.15,312.6,312.75,312.75,309.27,596,289.3,"1,24,05,595","3,83,67,27,496.95","1,28,282"
WIPRO,18-Dec-24,EQ,309,313.25,308.55,308.85,311.95,312.6,312.08,596,289.3,"1,09,65,226","3,42,20,64,737.95","1,27,057"
WIPRO,17-Dec-24,EQ,311,312.25,307.3,309.2,308.9,308.85,309.01,596,289.3,"1,05,68,517","3,26,57,33,260.20","1,30,871"
WIPRO,16-Dec-24,EQ,310,311.4,307.1,309.95,308.7,309.2,308.69,596,289.3,"72,21,189","2,22,90,78,544.10","80,436"
WIPRO,13-Dec-24,EQ,309.1,311.05,304.2,309.1,310.25,309.95,308.51,596,289.3,"73,82,211","2,27,74,56,511.70","1,33,262"
WIPRO,12-Dec-24,EQ,308,313.8,307.45,309,309.55,309.1,310.88,596,289.3,"1,29,58,440","4,02,84,98,050.80","1,55,980"
WIPRO,11-Dec-24,EQ,308.15,309.9,305.55,308.1,308.7,309,308.21,596,289.3,"86,08,406","2,65,32,07,924.20","1,09,206"
WIPRO,10-Dec-24,EQ,306,311,303.45,303.75,308,308.1,308.09,596,289.3,"1,70,28,502","5,24,63,85,861.80","1,84,274"
WIPRO,09-Dec-24,EQ,295,305.7,293.75,297.35,305.3,303.75,300.3,596,289.3,"92,85,213","2,78,83,80,944.25","1,20,217"
WIPRO,06-Dec-24,EQ,299.15,299.15,296.2,299.3,297.4,297.35,297.51,596,289.3,"78,94,350","2,34,86,29,293.55","1,07,637"
WIPRO,05-Dec-24,EQ,295,300.9,293.9,294,299.15,299.3,297.56,596,289.3,"1,34,87,264","4,01,32,14,755.70","1,84,617"
WIPRO,04-Dec-24,EQ,294.65,297,291.8,291.65,294.3,294,294.48,596,289.3,"1,40,36,431","4,13,35,01,841.85","1,92,217"
WIPRO,03-Dec-24,EQ,295.35,296.2,289.3,584.55,291.8,291.65,291.48,596,289.3,"1,54,45,286","4,50,19,79,935.75","2,41,078"
WIPRO,02-Dec-24,EQ,582.45,585.55,578.2,577.85,585,584.55,582.21,596,402.1,"55,97,000","3,25,86,28,990.80","1,13,636"
WIPRO,29-Nov-24,EQ,575,580.75,571.6,572.2,579,577.85,577.57,596,393.1,"42,70,056","2,46,62,57,932.65","1,01,163"
WIPRO,28-Nov-24,EQ,585.75,586,570.55,582.9,574.2,572.2,575.74,596,393.1,"59,48,278","3,42,46,85,849.50","1,30,985"
WIPRO,27-Nov-24,EQ,591.5,596,581.9,589,583.85,582.9,587.18,596,393.1,"68,29,838","4,01,03,75,225.55","96,998"
WIPRO,26-Nov-24,EQ,585,590.35,579.3,582.45,588.3,589,585.41,590.35,393.1,"78,85,670","4,61,63,16,839.15","1,00,727"
WIPRO,25-Nov-24,EQ,575.5,587.55,573.9,571.65,583.7,582.45,581.59,587.55,393.1,"1,16,48,737","6,77,48,02,478.35","1,17,152"
WIPRO,22-Nov-24,EQ,561.95,573.6,557.9,557.15,571.4,571.65,569.09,583.2,393.1,"73,66,616","4,19,22,88,196.05","1,09,184"
WIPRO,21-Nov-24,EQ,562,567.6,555.3,562,557,557.15,559.59,583.2,393.1,"58,36,304","3,26,59,13,413.75","1,06,572"
WIPRO,19-Nov-24,EQ,556,569.8,554.7,552.85,561,562,564.31,583.2,393.1,"64,59,889","3,64,53,50,716.90","90,880"
WIPRO,18-Nov-24,EQ,566.7,566.7,540.3,566.7,553.95,552.85,549.36,583.2,393.1,"76,44,882","4,19,97,84,851.85","1,23,477"
WIPRO,14-Nov-24,EQ,568.95,574.55,564.2,569,566.9,566.7,567.93,583.2,380,"48,91,760","2,77,81,76,528.10","1,17,854"
WIPRO,13-Nov-24,EQ,570,573.6,565.55,570.65,570.05,569,569.28,583.2,380,"56,95,600","3,24,24,06,875.10","1,02,437"
WIPRO,12-Nov-24,EQ,575,579.7,569.05,573.5,569.05,570.65,574.29,583.2,380,"56,30,445","3,23,35,16,616.80","1,08,985"
WIPRO,11-Nov-24,EQ,569,583.2,566.05,569,572.9,573.5,576.17,583.2,380,"80,69,722","4,64,95,52,223.35","1,38,522"
WIPRO,08-Nov-24,EQ,565,578.8,565,563.4,568.6,569,572.86,579.9,377,"1,04,26,329","5,97,27,91,779.60","1,83,221"
WIPRO,07-Nov-24,EQ,566,569.7,554.45,563.9,563,563.4,562.51,579.9,377,"59,98,571","3,37,42,30,528.25","1,04,332"
WIPRO,06-Nov-24,EQ,547.45,565.85,541,543.7,565,563.9,558.38,579.9,377,"97,77,442","5,45,95,48,569.35","1,42,103"
WIPRO,05-Nov-24,EQ,543,545.35,540.4,540.8,544,543.7,543.01,579.9,377,"34,31,130","1,86,31,33,921.85","1,04,857"
WIPRO,04-Nov-24,EQ,551,552.45,534.2,551.35,541.8,540.8,540.79,579.9,377,"49,27,780","2,66,49,00,712.70","1,02,676"
WIPRO,01-Nov-24,EQ,551.7,554.9,550,551.8,551.5,551.35,552.16,579.9,377,"9,81,405","54,18,92,872.50","28,631"
WIPRO,31-Oct-24,EQ,564.8,566.3,548.3,565.25,553.1,551.8,552.84,579.9,377,"78,40,047","4,33,43,04,399.85","1,17,481"
WIPRO,30-Oct-24,EQ,562.5,578.75,561.1,562.2,566.5,565.25,570.96,579.9,377,"1,03,77,746","5,92,52,81,460.65","1,45,868"
WIPRO,29-Oct-24,EQ,559.8,563.4,553.25,558.6,561.05,562.2,558.81,579.9,377,"60,27,815","3,36,83,79,485.35","99,440"
WIPRO,28-Oct-24,EQ,543.45,559.8,542.7,543.45,559.2,558.6,555.1,579.9,377,"55,92,929","3,10,46,43,637.45","1,12,113"
WIPRO,25-Oct-24,EQ,549.75,552,540.5,546.9,544.8,543.45,544.24,579.9,375.05,"50,62,270","2,75,51,14,012.80","79,747"
WIPRO,24-Oct-24,EQ,547.2,550.5,545.15,547.2,547.6,546.9,547.13,579.9,375.05,"47,88,302","2,61,98,11,932.30","73,877"
WIPRO,23-Oct-24,EQ,547.5,554.5,542.2,545.45,547.15,547.2,549.71,579.9,375.05,"63,49,288","3,49,02,47,134.85","96,079"
WIPRO,22-Oct-24,EQ,549.8,555.5,543.85,548.1,546,545.45,548.86,579.9,375.05,"92,39,150","5,07,10,42,569.75","1,35,345"
WIPRO,21-Oct-24,EQ,551.6,561.9,547,548.65,547.2,548.1,553.56,579.9,375.05,"1,19,83,482","6,63,35,86,475.55","1,97,938"
WIPRO,18-Oct-24,EQ,532,558.4,524.8,528.75,547.75,548.65,548.9,579.9,375.05,"3,73,26,527","20,48,86,12,199.20","4,30,239"
WIPRO,17-Oct-24,EQ,534.95,538,525.05,532.15,528.7,528.75,532.52,579.9,375.05,"1,18,77,639","6,32,51,37,029.50","1,23,685"
WIPRO,16-Oct-24,EQ,533,538.8,529,532.95,532.5,532.15,533.41,579.9,375.05,"62,76,811","3,34,80,85,618.80","89,889"
WIPRO,15-Oct-24,EQ,552.85,552.85,530.85,549.55,532.7,532.95,538.03,579.9,375.05,"1,08,00,626","5,81,11,04,306.65","1,39,212"
WIPRO,14-Oct-24,EQ,538.7,551.85,536.3,528.3,550.7,549.55,544.54,579.9,375.05,"1,65,68,133","9,02,20,59,506.25","4,02,524"
WIPRO,11-Oct-24,EQ,520.35,534.4,520.35,525,528.45,528.3,527.76,579.9,375.05,"42,18,491","2,22,63,69,252.65","67,047"
WIPRO,10-Oct-24,EQ,535,537.6,523.45,531.15,526.1,525,529.1,579.9,375.05,"63,10,122","3,33,86,57,218.35","1,28,185"
WIPRO,09-Oct-24,EQ,529.8,538.7,528.5,526.95,532.8,531.15,533.63,579.9,375.05,"44,20,844","2,35,90,82,210.95","75,937"
WIPRO,08-Oct-24,EQ,531.55,533.8,520.3,531.45,528.25,526.95,524.68,579.9,375.05,"57,51,402","3,01,76,39,913.05","99,618"
WIPRO,07-Oct-24,EQ,538,541.7,525.95,533.55,530.55,531.45,532.53,579.9,375.05,"49,39,037","2,63,02,02,954.55","86,426"
WIPRO,04-Oct-24,EQ,528.05,541.95,528.05,530.15,533.6,533.55,536.37,579.9,375.05,"59,61,377","3,19,75,06,692.45","90,123"
WIPRO,03-Oct-24,EQ,540.1,542.4,526.25,546.75,529.8,530.15,533.1,579.9,375.05,"70,17,684","3,74,11,23,907.35","1,28,928"
WIPRO,01-Oct-24,EQ,540.2,549.6,540.2,541.45,546.05,546.75,546.75,579.9,375.05,"47,05,637","2,57,27,88,788.70","73,430"
WIPRO,30-Sep-24,EQ,538,544.5,534,541.8,540.4,541.45,541.1,579.9,375.05,"40,99,723","2,21,83,59,319.30","72,853"
WIPRO,27-Sep-24,EQ,548.9,558.9,540.7,541.9,542,541.8,548.12,579.9,375.05,"1,32,31,192","7,25,23,34,393.15","1,43,591"
WIPRO,26-Sep-24,EQ,538.7,543.1,535.7,536.2,539.95,541.9,540.81,579.9,375.05,"57,01,700","3,08,35,59,514.15","1,02,748"
WIPRO,25-Sep-24,EQ,538.8,539.4,530.75,539.55,535,536.2,534.67,579.9,375.05,"40,32,598","2,15,61,15,961.30","68,102"
WIPRO,24-Sep-24,EQ,532.2,541.9,529.35,534.9,539,539.55,536.29,579.9,375.05,"61,77,847","3,31,31,41,006.70","92,764"
WIPRO,23-Sep-24,EQ,539.1,540.4,532,539.1,533,534.9,534.82,579.9,375.05,"42,72,145","2,28,48,07,436.80","73,277"
WIPRO,20-Sep-24,EQ,537.9,540.75,531,533.35,538.2,539.1,536.02,579.9,375.05,"83,32,116","4,46,62,00,600.60","83,666"
WIPRO,19-Sep-24,EQ,544.2,551.45,529.15,538.15,535,533.35,536.9,579.9,375.05,"1,04,84,591","5,62,92,11,683.50","1,35,094"
WIPRO,18-Sep-24,EQ,549.05,549.05,532.65,551.9,537.7,538.15,537.77,579.9,375.05,"83,32,760","4,48,10,92,138.95","1,38,689"
WIPRO,17-Sep-24,EQ,549,554.9,547.05,551.9,550.6,551.9,551.65,579.9,375.05,"43,64,119","2,40,74,52,261.30","83,124"
WIPRO,16-Sep-24,EQ,553,556.85,549,550.6,551.05,551.9,553.19,579.9,375.05,"55,44,289","3,06,70,48,209.05","1,10,124"
WIPRO,13-Sep-24,EQ,533.8,552.5,530.85,530.05,550.1,550.6,546.68,579.9,375.05,"1,79,59,853","9,81,82,72,121.45","2,12,317"
WIPRO,12-Sep-24,EQ,520.45,532,517.75,514.35,528.5,530.05,525.53,579.9,375.05,"78,89,737","4,14,62,86,007.65","1,67,465"
WIPRO,11-Sep-24,EQ,525,526.25,513.25,525.75,516,514.35,518.96,579.9,375.05,"41,30,762","2,14,37,16,775.95","74,007"
WIPRO,10-Sep-24,EQ,516.8,528,514,514.85,525.25,525.75,521.93,579.9,375.05,"51,43,636","2,68,46,13,353.85","81,752"
WIPRO,09-Sep-24,EQ,517.1,521.75,513.45,520.6,516.5,514.85,517.43,579.9,375.05,"59,59,770","3,08,37,40,128.25","61,816"
WIPRO,06-Sep-24,EQ,524.85,529.9,518.45,524.85,521.5,520.6,522.96,579.9,375.05,"72,89,977","3,81,23,59,008.05","87,136"
WIPRO,05-Sep-24,EQ,521.2,526,519.5,519.15,525.15,524.85,523.09,579.9,375.05,"60,34,559","3,15,66,41,272.10","69,496"
WIPRO,04-Sep-24,EQ,528,528.25,516.75,536.05,519.65,519.15,520.25,579.9,375.05,"1,02,01,064","5,30,71,53,537.65","1,20,722"
WIPRO,03-Sep-24,EQ,533,540.85,529.5,532.45,535,536.05,536.58,579.9,375.05,"75,28,343","4,03,95,58,285.90","1,07,595"
WIPRO,02-Sep-24,EQ,538.4,542,531.85,538.4,532.5,532.45,534.85,579.9,375.05,"78,67,991","4,20,81,86,458.05","89,740"
WIPRO,30-Aug-24,EQ,541.7,542,535.7,538.7,539.05,538.4,538.5,579.9,375.05,"97,17,402","5,23,27,95,744.60","95,523"
WIPRO,29-Aug-24,EQ,535,541.95,534.05,534.6,538.8,538.7,537.86,579.9,375.05,"1,28,42,659","6,90,75,57,608.30","1,91,366"
WIPRO,28-Aug-24,EQ,520,538.1,517.85,517.15,536.35,534.6,532.56,579.9,375.05,"1,71,87,783","9,15,35,17,554.10","2,02,576"
WIPRO,27-Aug-24,EQ,520,523.25,516,520,517.2,517.15,518.47,579.9,375.05,"39,82,898","2,06,50,04,421.70","58,350"
WIPRO,26-Aug-24,EQ,516,524.8,515.95,512.4,520.5,520,521.85,579.9,375.05,"86,75,690","4,52,74,22,401.05","1,08,967"
WIPRO,23-Aug-24,EQ,519.9,521.45,511.35,519,513,512.4,514.17,579.9,375.05,"56,38,853","2,89,93,31,237.65","71,998"
WIPRO,22-Aug-24,EQ,527.8,530.55,518.05,526.35,519.15,519,523.97,579.9,375.05,"57,48,253","3,01,19,12,487.00","85,781"
WIPRO,21-Aug-24,EQ,523.4,528.1,521.05,524.65,528,526.35,524.66,579.9,375.05,"32,27,201","1,69,31,90,755.55","62,328"
WIPRO,20-Aug-24,EQ,519.9,527.6,519.65,519.75,524.5,524.65,524.52,579.9,375.05,"47,71,906","2,50,29,51,305.75","72,550"
WIPRO,19-Aug-24,EQ,516,523.2,513.7,516.25,520,519.75,519.73,579.9,375.05,"57,33,281","2,97,97,56,757.55","79,050"
WIPRO,16-Aug-24,EQ,501,517.45,497.95,495.15,516.1,516.25,510.99,579.9,375.05,"1,29,65,570","6,62,52,67,335.55","1,47,094"
WIPRO,14-Aug-24,EQ,493,496.85,490.45,490.5,495.7,495.15,493.14,579.9,375.05,"55,60,878","2,74,23,02,149.55","81,615"
WIPRO,13-Aug-24,EQ,489.05,492.7,487.15,489.05,490.4,490.5,490.35,579.9,375.05,"31,44,709","1,54,20,11,528.55","55,702"
WIPRO,12-Aug-24,EQ,491.55,494,487.4,491.3,489.5,489.05,490.3,579.9,375.05,"36,69,234","1,79,90,07,178.15","53,159"
WIPRO,09-Aug-24,EQ,495.35,496.45,489.65,487.3,492,491.3,492.02,579.9,375.05,"30,32,974","1,49,22,75,333.25","58,877"
WIPRO,08-Aug-24,EQ,494,494,486.35,497.4,488.05,487.3,489.34,579.9,375.05,"65,80,285","3,22,00,17,618.30","1,18,284"
WIPRO,07-Aug-24,EQ,498.7,500.1,492.65,489.5,498.1,497.4,496.66,579.9,375.05,"35,39,913","1,75,81,26,813.20","73,879"
WIPRO,06-Aug-24,EQ,489.75,499.35,486.6,485,490,489.5,493.38,579.9,375.05,"56,35,792","2,78,05,65,321.75","1,03,575"
WIPRO,05-Aug-24,EQ,490,495.85,480.25,502.15,485.4,485,486.81,579.9,375.05,"1,09,69,040","5,33,98,44,298.25","2,09,255"
WIPRO,02-Aug-24,EQ,515,519.25,501,521.55,502,502.15,508.74,579.9,375.05,"78,26,114","3,98,14,44,687.60","1,82,307"
WIPRO,01-Aug-24,EQ,523,526.8,517.5,522,521.3,521.55,522.2,579.9,375.05,"53,79,876","2,80,93,61,657.05","81,748"
WIPRO,31-Jul-24,EQ,521.8,524.9,519.45,521.5,521,522,522.01,579.9,375.05,"38,79,254","2,02,50,00,532.85","78,311"
WIPRO,30-Jul-24,EQ,524.4,526.95,519.75,524.4,521.7,521.5,522.32,579.9,375.05,"54,08,263","2,82,48,20,422.60","69,751"
WIPRO,29-Jul-24,EQ,528,530.55,522.85,524.8,524.35,524.4,525.97,579.9,375.05,"60,05,777","3,15,88,76,664.85","85,064"
WIPRO,26-Jul-24,EQ,510,528.55,508.5,506.85,524.5,524.8,520.77,579.9,375.05,"1,30,76,998","6,81,01,08,396.20","1,76,213"
WIPRO,25-Jul-24,EQ,496,507.5,493.3,500.1,507.5,506.85,502.96,579.9,375.05,"1,09,43,945","5,50,43,98,301.85","1,61,155"
WIPRO,24-Jul-24,EQ,502.5,506.35,499.85,500.55,500.5,500.1,502.64,579.9,375.05,"61,20,138","3,07,62,14,876.15","1,05,843"
WIPRO,23-Jul-24,EQ,508,508,486.35,505.8,500.6,500.55,499.94,579.9,375.05,"1,29,23,816","6,46,10,87,870.90","2,24,589"
WIPRO,22-Jul-24,EQ,521,526.75,501.55,557.2,505.35,505.8,510.51,579.9,375.05,"3,80,07,284","19,40,31,65,698.85","4,86,533"
WIPRO,19-Jul-24,EQ,579.9,579.9,554.7,573.2,557,557.2,564.95,579.9,375.05,"1,32,61,745","7,49,22,08,987.85","1,73,832"
WIPRO,18-Jul-24,EQ,556.55,574.4,556.35,559.7,573.2,573.2,567.26,574.4,375.05,"1,25,09,893","7,09,63,65,104.00","2,50,266"
WIPRO,16-Jul-24,EQ,561.85,562.6,556.4,559.7,559.5,559.7,559.14,566.9,375.05,"56,19,531","3,14,21,08,459.55","1,38,520"
WIPRO,15-Jul-24,EQ,566.9,566.9,556.15,560.15,561,559.7,560.79,566.9,375.05,"80,49,739","4,51,42,04,271.20","1,37,790"
WIPRO,12-Jul-24,EQ,545,564.8,541.55,534.1,559,560.15,555.57,564.8,375.05,"2,70,93,021","15,05,20,05,876.20","2,98,553"
WIPRO,11-Jul-24,EQ,536.7,539.55,530,535.55,535.9,534.1,533.65,548.8,375.05,"44,03,809","2,35,00,85,273.95","1,00,387"
WIPRO,10-Jul-24,EQ,541,543.35,531.75,541,534.5,535.55,536.48,548.8,375.05,"46,16,874","2,47,68,64,488.70","74,450"
WIPRO,09-Jul-24,EQ,544,544.95,537.6,541.2,541,541,540.76,548.8,375.05,"43,40,722","2,34,72,84,220.55","74,512"
WIPRO,08-Jul-24,EQ,535.95,543,535,535.1,542.2,541.2,540.02,548.8,375.05,"60,88,180","3,28,77,39,222.20","1,21,678"
WIPRO,05-Jul-24,EQ,531.35,536.5,529.45,530.7,534.9,535.1,533.34,548.8,375.05,"51,88,045","2,76,70,05,678.25","1,04,240"
WIPRO,04-Jul-24,EQ,541.4,548.8,529.1,539,532.25,530.7,537.46,548.8,375.05,"97,62,316","5,24,68,59,994.65","1,27,355"
WIPRO,03-Jul-24,EQ,541.9,545.45,535.5,538.2,539.2,539,540.19,545.9,375.05,"80,24,692","4,33,48,52,225.60","1,12,117"
WIPRO,02-Jul-24,EQ,529.3,545,528.3,527.35,538.35,538.2,538.33,545.9,375.05,"1,81,38,484","9,76,44,57,855.70","2,31,000"
WIPRO,01-Jul-24,EQ,517.9,535.8,514.1,514.85,527.2,527.35,528.84,545.9,375.05,"1,53,78,764","8,13,29,28,198.00","2,57,497"
WIPRO,28-Jun-24,EQ,512,516.3,505.85,510.8,513.8,514.85,512.44,545.9,375.05,"82,02,916","4,20,34,97,643.45","1,17,062"
WIPRO,27-Jun-24,EQ,492.15,511.95,489.2,495.2,510.5,510.8,505.59,545.9,375.05,"2,10,68,569","10,65,20,92,506.85","2,25,180"
WIPRO,26-Jun-24,EQ,496.85,499.9,493.8,496.85,494.5,495.2,495.95,545.9,375.05,"64,06,045","3,17,70,96,996.05","1,13,867"
WIPRO,25-Jun-24,EQ,490.55,498,489.3,490.55,497,496.85,493.94,545.9,375.05,"46,29,105","2,28,64,80,802.15","79,008"
WIPRO,24-Jun-24,EQ,490.1,494.9,489.45,490.55,490.8,490.55,491.78,545.9,375.05,"49,67,259","2,44,27,84,735.70","73,973"
WIPRO,21-Jun-24,EQ,497.95,500.95,489.1,490.4,491.6,490.55,491.89,545.9,375.05,"4,75,85,588","23,40,66,56,808.25","2,03,465"
WIPRO,20-Jun-24,EQ,497.5,497.5,488.25,495.75,491,490.4,491.98,545.9,375.05,"62,85,563","3,09,23,91,359.80","1,08,929"
WIPRO,19-Jun-24,EQ,492.25,497.15,486.75,491.85,495.25,495.75,492.61,545.9,375.05,"1,04,40,142","5,14,29,23,763.65","1,23,262"
WIPRO,18-Jun-24,EQ,481,493,480.05,477.5,491.55,491.85,490.22,545.9,375.05,"1,59,35,492","7,81,19,45,829.15","2,42,174"
WIPRO,14-Jun-24,EQ,485,485.6,476.2,482.6,477.15,477.5,478.63,545.9,375.05,"56,61,298","2,70,96,81,807.50","1,34,137"
WIPRO,13-Jun-24,EQ,480,485.35,478.15,476.9,482,482.6,482.91,545.9,375.05,"64,97,966","3,13,79,28,794.05","1,10,667"
WIPRO,12-Jun-24,EQ,478,484.4,475.55,476.05,477,476.9,479.94,545.9,375.05,"69,37,558","3,32,96,20,700.95","1,45,168"
WIPRO,11-Jun-24,EQ,479.2,479.2,474.35,475.25,475.55,476.05,476.76,545.9,375.05,"46,85,857","2,23,40,07,039.35","67,351"
WIPRO,10-Jun-24,EQ,488.4,488.4,473.35,484.55,475.45,475.25,477.61,545.9,375.05,"91,55,876","4,37,28,96,775.65","1,28,553"
WIPRO,07-Jun-24,EQ,470,486.4,468.3,461,484,484.55,482.16,545.9,375.05,"3,63,36,220","17,51,99,72,023.15","3,73,790"
WIPRO,06-Jun-24,EQ,454.95,462,452.6,451.5,461.6,461,458.2,545.9,375.05,"77,12,784","3,53,39,82,927.80","1,50,107"
WIPRO,05-Jun-24,EQ,439.7,455,439.05,438.15,451.5,451.5,449.65,545.9,375.05,"61,33,714","2,75,80,21,848.90","1,23,575"
WIPRO,04-Jun-24,EQ,445.9,445.9,417,444.1,439.7,438.15,436.08,545.9,375.05,"88,65,366","3,86,59,79,968.35","1,67,269"
WIPRO,03-Jun-24,EQ,450.2,450.55,441.55,438.2,444.5,444.1,444.23,545.9,375.05,"44,82,212","1,99,11,12,467.95","88,057"
WIPRO,31-May-24,EQ,437.55,442.15,435.5,436.95,439,438.2,438.75,545.9,375.05,"1,07,19,002","4,70,29,21,093.70","1,63,674"
WIPRO,30-May-24,EQ,449,449.5,435.1,450.8,438.2,436.95,440.23,545.9,375.05,"1,03,62,284","4,56,17,74,444.70","1,95,003"
WIPRO,29-May-24,EQ,454,455.5,449.5,456.05,450,450.8,451.95,545.9,375.05,"48,78,018","2,20,46,35,542.80","73,341"
WIPRO,28-May-24,EQ,454,457.25,453.1,452.45,455,456.05,455.59,545.9,375.05,"78,89,063","3,59,41,58,781.55","52,387"
WIPRO,27-May-24,EQ,462,462.15,451.6,463.65,453.6,452.45,454.36,545.9,375.05,"2,04,91,879","9,31,07,12,901.05","2,91,324"
WIPRO,24-May-24,EQ,467,470.5,462,465.8,462.15,463.65,466.89,545.9,375.05,"41,02,763","1,91,55,33,447.20","69,778"
WIPRO,23-May-24,EQ,462.5,468,461.75,461.3,465.85,465.8,465.85,545.9,375.05,"65,85,666","3,06,79,41,496.35","1,09,706"
WIPRO,22-May-24,EQ,462.9,463.45,458.85,460.9,461.35,461.3,460.99,545.9,375.05,"38,82,942","1,78,99,85,123.85","75,978"
WIPRO,21-May-24,EQ,463,464.8,459.7,462.55,460.6,460.9,461.91,545.9,375.05,"42,33,724","1,95,56,15,977.05","91,428"
WIPRO,18-May-24,EQ,460.7,463.15,459.15,461,462.8,462.55,462.14,545.9,375.05,"4,39,806","20,32,51,846.75","9,611"
WIPRO,17-May-24,EQ,464.4,464.4,460.05,464.45,461.15,461,461.45,545.9,375.05,"34,38,410","1,58,66,41,333.00","69,648"
WIPRO,16-May-24,EQ,462,467.5,456.1,458.3,464,464.45,462.22,545.9,375.05,"73,10,736","3,37,91,92,091.65","1,99,329"
WIPRO,15-May-24,EQ,456.35,459.75,454.65,456.35,458.5,458.3,457.55,545.9,375.05,"23,96,712","1,09,66,19,531.35","51,332"
WIPRO,14-May-24,EQ,452.7,459.9,452.2,451.95,457,456.35,456.06,545.9,375.05,"24,54,710","1,11,95,04,487.65","50,943"
WIPRO,13-May-24,EQ,451.85,453.25,445,451.85,452.7,451.95,449.32,545.9,375.05,"35,55,804","1,59,76,91,210.15","70,590"
WIPRO,10-May-24,EQ,456.05,457.5,450.3,455.9,451.75,451.85,453.02,545.9,375.05,"33,27,357","1,50,73,74,022.85","87,956"
WIPRO,09-May-24,EQ,461.75,464.4,454.05,463.2,454.95,455.9,459.15,545.9,375.05,"46,16,742","2,11,97,64,605.60","1,05,541"
WIPRO,08-May-24,EQ,465,466.4,461.3,463.9,462.55,463.2,463.75,545.9,375.05,"41,02,840","1,90,26,96,372.00","71,059"
WIPRO,07-May-24,EQ,461.8,465.35,454,458.65,464.65,463.9,460.84,545.9,375.05,"46,39,264","2,13,79,62,667.10","88,701"
WIPRO,06-May-24,EQ,458.8,462.6,456,457.35,458.6,458.65,459.91,545.9,375.05,"34,59,063","1,59,08,42,471.05","63,782"
WIPRO,03-May-24,EQ,460.4,462,453.2,457.4,455.95,457.35,457.47,545.9,375.05,"48,65,313","2,22,57,49,257.65","1,08,000"
WIPRO,02-May-24,EQ,462.4,463,455.45,462.4,457.8,457.4,457.79,545.9,375.05,"74,68,638","3,41,90,53,761.55","1,70,531"
WIPRO,30-Apr-24,EQ,463,466.75,461.5,462.95,462.4,462.4,463.91,545.9,375.05,"44,51,478","2,06,50,64,238.45","72,568"
WIPRO,29-Apr-24,EQ,467.65,468,461.6,464.6,463.3,462.95,463.59,545.9,375.05,"36,24,970","1,68,04,89,736.85","68,000"
WIPRO,26-Apr-24,EQ,461.9,475.8,461.6,461,465.15,464.6,469.2,545.9,370.55,"1,07,39,147","5,03,88,08,647.80","1,69,644"
WIPRO,25-Apr-24,EQ,458.9,462.55,455.8,459.9,461.65,461,460.46,545.9,370.55,"59,02,545","2,71,79,00,740.60","1,11,925"
WIPRO,24-Apr-24,EQ,463.9,464.65,458.6,462.1,460.95,459.9,461.58,545.9,370.55,"29,57,584","1,36,51,54,814.05","58,214"
WIPRO,23-Apr-24,EQ,466.8,466.8,460.2,462,461.5,462.1,463.14,545.9,370.55,"51,61,356","2,39,04,45,963.45","72,015"
WIPRO,22-Apr-24,EQ,452.75,466.15,450,452.75,461.95,462,461.45,545.9,370.55,"94,40,870","4,35,64,93,004.90","1,18,309"
WIPRO,19-Apr-24,EQ,440,453.9,437,444.35,452.1,452.75,446.76,545.9,352,"1,02,35,053","4,57,26,53,452.85","1,51,723"
WIPRO,18-Apr-24,EQ,452.5,455.45,442.85,448.35,445.2,444.35,448.85,545.9,352,"1,09,93,129","4,93,43,08,716.40","1,86,058"
WIPRO,16-Apr-24,EQ,453.05,458.5,444.8,459.35,449,448.35,451.53,545.9,352,"1,07,19,712","4,84,02,73,621.50","1,70,099"
WIPRO,15-Apr-24,EQ,466.45,468.35,458.2,470.75,458.5,459.35,462.88,545.9,352,"60,88,236","2,81,81,32,715.95","1,06,295"
